node_id,parent_id,tag,text,label
0,,ROOT,,n
24,0,div,,n
28,24,div,,n
30,28,h1,Bowling?,n
31,28,div,,n
33,31,span,BY,n
35,31,span,"May 12, 2017",n
47,24,div,,n
51,47,p,"The sport of bowling dates back thousands of years, with everyone from ancient Egyptians to Roman legionnaires captivated by its more primitive forms. There's something timeless and altogether human, it would seem, about hurling a ball at a row of inert objects.",n
55,47,p,"Today, most Americans play a variation known as 10-pin bowling, in which the objective is to bulldoze 10 pins in pursuit of a perfect score of 300. Plenty of regional variations exist, however, and most are interesting enough to warrant a round or two. We've investigated five common types of bowling and explain why you might want to give them a try.",n
57,47,h2,10-Pin Bowling,n
60,47,p,"Known to most Americans simply as ""bowling,"" 10-pin is the most ubiquitous style of the game. While some version of 10-pin has existed in the United States since before the Civil War, the rules of the game as they stand today were officially drafted by the American Bowling Congress in 1895.",n
66,47,p,"Heavy, typically about 6–16 pounds, with three finger holes",n
72,47,p,"Though pins may be made of wood or plastic, rules dictate that each one must weigh between 3 pounds, 6 ounces and 3 pounds, 10 ounces, and that each one measures 15"" tall and 4.7"" wide. The 10 pins are arranged in a triangular formation known as the ""frame.""",n
86,47,p,2,n
90,47,p,"You need to bowl and you need to bowl right now . In 2012, Businessweek estimated that there were 4,061 10-pin bowling alleys across the US, and more have surely sprung up since.",n
96,47,h2,9-Pin Bowling,n
99,47,p,"Nine-pin bowling is very different from 10-pin, and not just because there's one less pin. For example, 9-pin is a team game, so there are no individual scores. There are six players on a team, and each player takes two turns. Another major difference from 10-pin bowling games is that the pins in 9-pin are not re-set between each player. Instead, the next player simply picks up where the previous player left off until all the pins have been knocked down, at which point the pins are re-set.",n
101,47,p,Another twist in 9-pin,n
105,47,p,"Nine-pin was actually one of the most popular types of bowling in the US until the early 20th century, when authorities linked it to organized crime and thus made it illegal. Kegel remains popular in Europe and enjoys a cult-like following in central Texas, thanks to the large German population that settled there.",n
111,47,p,"Similar to a 10-pin ball, complete with finger holes",n
117,47,p,"As noted, the pins are configured in a diamond shape, with a red pin in the middle. All games of 9-pin are manually set by a human pin-setter.",n
123,47,p,6,n
129,47,p,2,n
133,47,p,"You're into teamwork! Since the game relies on different players working together to knock down all the pins in a frame, an ideal team consists of players who throw to the right, left, and center.",n
135,47,h2,5-Pin Bowling,n
138,47,p,"Everything's a little different in Canada, and bowling is no exception. In this variation, 5 pins are arranged in a V shape, and each is worth a unique number of points. Players toss a hand-sized ball down the alley, trying to hit the center pin for 5 points and cause a domino effect to clean up 15 total points. It's possible to achieve a perfect 450-point game, but that task is even more difficult than nailing a 300 in 10-pin.",n
146,47,p,"Five-pin bowling balls are small enough to fit in the hand, so they do not have finger holes.",n
152,47,p,"Smaller than 10-pins, but larger than duck pins , 5-pins each have a rubber hand around their middle that makes them fly harder when they are hit, thus increasing the likelihood that they'll take down others around them.",n
