node_id,parent_id,tag,text,label
0,,ROOT,,n
1,0,article,,n
3,1,h1,Gymnastics Vocabulary,n
5,1,div,This page covers the vocabulary and language of gymnastics by explaining its history and the events you can see at the Olympic Games.,n
8,1,p,,n
9,8,text,"Gymnastics is a sport that tests strength,",n
11,8,strong,balance,n
12,8,text,and the ability to bend your body and perform,n
14,8,strong,acrobatic,n
15,8,text,"movements. Like athletics and wrestling, it originated in ancient Greece as part of military training. By the 19th century physical education for boys in Europe included gymnastics, and several gymnastics events for men were included in the first modern Olympic Games in 1896. Old-fashioned attitudes kept women and girls out of gymnastics until the 1920s, and the Olympic Games didn’t include events for women until 1928.",n
16,1,p,,n
17,16,text,"Gymnastics is now part of physical education for boys and girls in nearly every country, and gymnastics has become one of the most popular sports at the Olympic Games. The Games feature three competitions; rhythmic gymnastics for women only and artistic gymnastics and",n
19,16,strong,trampolining,n
20,16,text,for both men and women.,n
22,1,h2,Rhythmic Gymnastics,n
25,1,p,South Korea's Son Yeon Jae performing with the hoop at the 2012 London Olympics. Photo: Korean Olympic Committee,n
29,1,p,"Rhythmic gymnastics combines elements of ballet, artistic gymnastics and rhythmic dance performed on a large mat. There are five events and each is performed with a different",n
33,1,ul,,n
35,33,li,rope,y
37,33,li,hoop,y
39,33,li,ball,y
41,33,li,clubs,y
43,33,li,ribbon,y
45,1,p,"Competitors are judged for leaps, balances, pirouettes , apparatus handling and execution. Even though rhythmic gymnastics is becoming more popular among men and boys, the Olympic Games only includes events for women.",n
46,1,div,,n
48,46,strong,FREE Podcasts,n
50,46,text,"these listening exercises have transcripts, vocabulary notes and comprehension questions .",n
54,1,h2,Artistic Gymnastics,n
57,1,p,Top,n
61,1,p,Artistic gymnastics includes six events,n
62,1,ul,,n
66,62,li,pommel horse,y
68,62,li,rings,y
72,62,li,parallel bars,y
74,62,li,horizontal bar,y
75,1,p,,n
76,75,text,Floor exercise events are held on a 12m x 12m square mat on which competitors perform,n
78,75,strong,handstands,n
79,75,text,and complex,n
81,75,strong,tumbling lines,n
82,75,text,"with handsprings,",n
84,75,strong,somersaults,n
85,75,text,", and mid-air",n
87,75,strong,twists,n
88,75,text,". In the pommel horse event, gymnasts mount a",n
90,75,strong,pommel horse,n
91,75,text,"and perform handstands and support their weight on their arms while swinging their legs. In the rings event, gymnasts are lifted up so they can reach two rings suspended from a wire, and then perform swings, handstands and other difficult positions before doing a spectacular",n
93,75,strong,dismount,n
