node_id,parent_id,tag,text,label
0,,ROOT,,n
44,0,div,,n
61,44,h1,Rugby Equipment List,n
62,44,div,,n
66,62,h2,Contents,n
69,62,ul,,n
71,69,li,Rugby Equipment,n
89,69,li,Shoulder Pads or Upper Body Padding,n
95,69,li,Tackling Pads or Hit Shield,n
99,69,li,Rugby Equipment,n
103,44,div,,n
105,103,h2,Rugby Equipment,n
107,103,p,"Rugby is a fast-paced team sport typically played on a grass field. Teams use strength and speed to move the ball down the field. The team on offense tries to pass the ball backward and run toward the goal line while the defensive team tries to stop them by tackling them to the ground. Points are scored by moving the ball past the goal line or kicking it through the uprights, which stand at either end of the field. The sport requires a lot of manpower and most of the equipment is used to keep players safe.",n
110,103,p,"The most basic pieces of equipment needed for a rugby match are a ball, cleats, and uniforms. The ball is round and oblong, like a cross between an American football and a soccer ball. Rugby cleats are often similar to football cleats because the two sports use very similar movements on grass surfaces. Uniforms include a player's shirt, shorts, and socks. Many players wear other protective equipment, such as a mouthguard, light padding, and headgear. Cones and tackling pads are important tools for training and practicing rugby.",n
120,103,p,"The rugby ball is shaped unlike any other. It is an oblong ball that is completely round and smooth. Rugby headgear is also unique because it's seldom seen in any other sports. Classic rugby shirts have collars and some are long-sleeved, but in the modern game, they can range from these to more skin-tight wears.",n
122,103,p,"The ball is the most critical piece of rugby equipment ; it is impossible to play a game of rugby without a ball. Rugby players also need shirts, shorts, socks, and cleats to play in organized competitions. Having the right kind of cleats is notably important, too. Most players also elect to wear headgear or mouthguards for added safety. Some competitions require this protective gear, especially in youth leagues . Children are more vulnerable to long-term rugby injuries than adults.",n
129,44,div,,n
131,129,h2,Ball,y
133,129,p,"A rugby ball is a uniquely shaped ball that is oval similar to an American football but also completely round and smooth like a soccer ball. The original rugby ball was made out an inflated pig's bladder encased in leather. However, the modern rugby balls are now made out of natural rubber or synthetic materials that are better able to withstand the elements. Rugby balls themselves are anywhere from $22 to $38 with higher-end replica balls costing more than that.",n
134,44,div,,n
136,134,h2,Cleats,y
