node_id,parent_id,tag,text,label
0,,ROOT,,n
2,0,div,Home or Smart Home,n
7,0,div,,n
11,7,div,Getty Images or Tarik Kizilkaya,n
12,7,div,,n
14,12,div,,n
18,14,p,"One way to build out a smart home is to buy lots of components—sensors, smart bulbs, security cameras, speakers, and whatnot—and connect them all to a hub that helps them communicate with each other and with you, via your smartphone. But let’s be real: That can involve spending a lot of money and investing a lot of time. And for some people, it’s just overkill. If your wants and needs are simpler, just a few relatively inexpensive products will deliver most of the conveniences a high-end smart home can deliver, and on a much more modest budget.",n
20,14,p,"And if you make sure those smart home products are compatible with each other, you’ll build a solid foundation that you can expand over time. The key is knowing which smart home products don’t depend on a smart home hub to operate. While hubs offer advantages—the most important of which is having a single user interface to control everything—they’re not always essential. One thing you must have, however, is a good wireless router—ideally one that can reach all corners of your home.",n
25,14,p,Here some a few common ways you can build a hub-free smart home system.,n
28,14,h2,Smart lighting,y
30,14,p,"For most people interested in living in a smart home, lighting is the entry point. Many smart lighting systems work perfectly well without a central hub and are still capable of interacting with other smart home elements–including smart speakers and displays, such as the Amazon Echo and Google Nest. Smart bulbs from Cree, LIFX, and TP-Link, for example, communicate over Wi-Fi, while some others—including the newest Philips Hue bulbs—communicate via the Bluetooth radio in your smartphone.",n
36,14,div,,n
66,36,div,,n
68,66,span,"12 minutes, 26 seconds",n
70,66,span,Volume 0%,n
71,36,div,,n
74,71,span,keyboard shortcuts,n
75,71,div,,n
76,75,div,,n
78,76,span,Keyboard Shortcuts,n
79,76,button,,n
82,79,span,Enabled,n
84,79,span,Disabled,n
86,75,div,,n
87,86,div,,n
89,87,span,Play or Pause,n
91,87,span,SPACE,n
92,86,div,,n
94,92,span,Increase Volume,n
96,92,span,↑,n
97,86,div,,n
99,97,span,Decrease Volume,n
101,97,span,↓,n
102,86,div,,n
104,102,span,Seek Forward,n
106,102,span,→,n
107,86,div,,n
109,107,span,Seek Backward,n
111,107,span,←,n
112,86,div,,n
114,112,span,Captions On or Off,n
116,112,span,c,n
117,86,div,,n
119,117,span,Fullscreen or Exit Fullscreen,n
121,117,span,f,n
122,86,div,,n
124,122,span,Mute or Unmute,n
126,122,span,m,n
129,86,div,Seek %,n
135,36,div,,n
154,135,div,,n
166,154,div,,n
169,166,div,Settings,n
170,166,div,,n
172,170,button,Off,n
174,170,button,Automated Captions - en-US,n
176,154,div,,n
177,176,button,,n
178,177,text,Font Color,n
181,177,div,White,n
184,176,button,Font Opacity,n
190,176,button,Font Size,n
195,176,button,,n
196,195,text,Font Family,n
199,195,div,Arial,n
201,176,button,,n
202,201,text,Character Edge,n
205,201,div,None,n
208,176,button,Background Color,n
213,176,button,,n
214,213,text,Background Opacity,n
217,213,div,50%,n
220,176,button,Window Color,n
225,176,button,,n
226,225,text,Window Opacity,n
229,225,div,0%,n
232,176,button,Reset,n
262,154,div,,n
264,262,button,200%,n
266,262,button,175%,n
268,262,button,150%,n
270,262,button,125%,n
278,154,div,,n
280,278,button,Arial,n
282,278,button,Courier,n
284,278,button,Georgia,n
286,278,button,Impact,n
288,278,button,Lucida Console,n
290,278,button,Tahoma,n
292,278,button,Times New Roman,n
294,278,button,Trebuchet MS,n
296,278,button,Verdana,n
298,154,div,,n
300,298,button,None,n
302,298,button,Raised,n
304,298,button,Depressed,n
306,298,button,Uniform,n
308,298,button,Drop Shadow,n
370,154,div,,n
371,370,button,,n
372,371,text,Auto,n
374,371,span,270p,n
376,370,button,1080p,n
378,370,button,720p,n
380,370,button,406p,n
382,370,button,270p,n
384,370,button,180p,n
417,135,div,,n
447,417,div,Live,n
449,417,div,00:01,n
451,417,div,12:24,n
453,417,div,12:26,n
470,14,p,"Some other smart bulbs rely on Zigbee or Z-Wave radios and therefore depend on a bridge to connect to your home network. You can control any of these smart bulbs with an app on your smartphone or tablet, which you can also use to program lighting scenes and schedules, but you’ll do so via the hub versus a direct connection to the bulbs.",n
476,14,div,,n
479,476,h3,Philips Hue White and Color Ambiance A19,n
487,476,div,,n
492,487,div,$49.99,n
496,487,div,,n
497,496,text,$44.99 at Amazon,n
500,496,text,$49.99 at Home Depot,n
503,496,text,$54.99 at Best Buy,n
