node_id,parent_id,tag,text,label
0,,ROOT,,n
29,0,div,,n
43,29,h1,Field Hockey Equipment List,n
44,29,div,,n
48,44,h2,Contents,n
51,44,ul,,n
53,51,li,Field Hockey Equipment,y
55,51,li,Accessories,y
57,51,li,Balls,y
59,51,li,Cleats,y
63,51,li,Duct Tape,y
65,51,li,Elbow Protector,y
67,51,li,Eye Black,y
69,51,li,Face Masks,y
71,51,li,Field Hockey Socks,y
73,51,li,Field Hockey Stick Bags,y
75,51,li,Field Hockey Sticks,y
77,51,li,Goalie Girdle,y
79,51,li,Goalie Helmets,y
81,51,li,Goals,y
83,51,li,Goggles,y
85,51,li,Grip Tape,y
87,51,li,Jerseys,y
89,51,li,Kits,y
91,51,li,Leg Guards,y
93,51,li,Mouth Guards,y
95,51,li,Neck Protector,y
97,51,li,Shin Guards,y
99,51,li,Snacks,y
101,51,li,Training Equipment,y
103,51,li,Uniforms,y
105,51,li,Water Bottles,y
109,29,div,,n
111,109,h2,Field Hockey Equipment,y
113,109,p,"Field hockey is a team sport played by athletes using sticks with the objective of scoring more goals than their opponent. Field hockey is the third most popular sport world-wide behind soccer and cricket , and is primarily played in Europe and Southeast Asia. The sport is played with a small plastic ball that players hit with their sticks and dribble up the field. It is fundamentally similar rules-wise to ice hockey , but the goals are larger and the sport is played on turf or grass.",n
123,29,div,,n
125,123,h2,Accessories,y
127,123,p,"Field hockey accessories can come in many forms. Some accessories can be considered certain training equipment, cones, or balls. In addition, field hockey accessories can be t-shirts, long sleeve shirts, pants, performance wear, or youth apparel. All of these accessories can be tailored or customized for the sport of field hockey.",n
128,29,div,,n
130,128,h2,Balls,y
132,128,p,"A field hockey ball is the only type of equipment that can be used to play field hockey, like an ice hockey puck for ice hockey. A field hockey ball is a round, spherical like ball that is made of solid plastic. The ball is easy to stickhandle, to pass, or to shoot with. It can stay on the ground or fly in the air as well. A pack of a dozen balls can be bought for $50.",n
133,29,div,,n
135,133,h2,Cleats,y
137,133,p,"Field hockey cleats are similar to a typical baseball or soccer cleat. However, field hockey cleats are made with longer rubber studs, so a player can have a better grip on the grass or turf field when running . It prevents them from wiping out. Popular field hockey cleat brands are often Asics or Under Armour. Prices range anywhere from $30 to $80.",n
142,29,div,,n
144,142,h2,Cones,y
146,142,p,"Field hockey cones are like any other type of cone. The cones used are the same as those used in soccer, flag football , or ice hockey drills . A player often uses these cones while training to practice stickhandling, or a team may implement cones into their practice to aid a player in changing direction or when making a move around an opposing player. A pack of cones can be bought for $10.",n
151,29,div,,n
153,151,h2,Duct Tape,y
155,151,p,Field hockey duct tape usually costs around $3 to $4 like a typical roll of ice hockey tape. Duct tape is an alternative to taping the top of a stick in grip tape. It is a player's personal preference as to what texture or type suits them best.,n
156,29,div,,n
158,156,h2,Elbow Protector,y
160,156,p,"Field hockey elbow protectors range anywhere from $25 to $100. A lot of field hockey elbow protectors can also be used in lacrosse . The elbow protectors are made with cushions and protection to ensure a player does not get injured from a stick, ball, or by falling into the field hard.",n
163,29,div,,n
165,163,h2,Eye Black,y
