node_id,parent_id,tag,text,label
0,,ROOT,,n
3,0,div,,n
10,3,div,,n
14,10,div,,n
16,14,div,,n
43,16,h1,5 Best Indoor Gardening Supplies Every Plant Owner Should Know About,n
45,16,div,,n
47,45,span,Kasey Riordan,n
49,45,span,•,n
51,45,span,"October 5, 2021",n
58,16,div,,n
62,58,li,,n
63,62,text,What Are The Best Indoor Gardening Supplies?,n
64,62,ul,,n
66,64,li,Neem Oil,y
68,64,li,LED Grow Lights,y
70,64,li,Long-Term Watering Pots and Globes,y
72,64,li,Moisture Meter,y
74,64,li,Composting Bin,y
77,58,h2,What Are The Best Indoor Gardening Supplies?,n
80,58,p,"Whether you are starting to bring your plants indoors because of the cooler temperatures or just love indoor planting, you are going to need some basic indoor gardening supplies to help your plants flourish. We’ve complied a short list of our favorite indoor gardening supplies to help you and your plants grow during these cold fall or winter months!",n
83,58,h3,Neem Oil,y
89,58,p,Neem Oil – Buy from Amazon,n
92,58,p,"Pesticides are a tool that plant parents want to use to ensure their plants thrive, but oftentimes they are filled with toxic chemicals that can be harmful to your plants, your pets, and you. Neem oil is a unique treatment because it is a non-toxic pesticide that helps your plants thrive. Since it is fully extracted from the Azadirachta indica tree, it is completely natural, leaving behind no chemicals in your soil and making it perfectly safe to treat growing herbs, fruits, and vegetables. Of course, there are safety precautions that should be followed when using this pesticide, but overall neem oil is a great purchase for any plant parent.",n
93,58,p,,n
95,93,span,"A spray bottle dispenser allows for easy application and even distribution of the oil, ensuring that those pests get away and stay away. It is best for controlling aphids, whiteflies, and spider mites, as well as mildew and black spots. Countless pests can infect your plants ,",n
99,93,span,even indoors,n
101,93,span,", so making sure you have a safe way to avoid them is a necessity for at-home plant care.",n
104,58,h3,LED Grow Lights,y
110,58,p,Soltech Grow Lights – Buy from Soltech Solutions,n
113,58,p,"If you don’t have an outdoor space, need to bring your plants indoors for the colder seasons, or want to keep plants decorating your house throughout the year, a grow light can make your planting dreams come true. With a grow light, there is no need to worry about making more room on the windowsill or leaving interior rooms of the house barren of greenery due to a lack of natural light. Soltech’s hanging LED Grow Lights are an essential if you want to help your plants thrive indoors.",n
116,58,p,,n
118,116,span,"These lights come in several designs and adaptations, so you can ensure you are purchasing the right light for your planting needs. Whether your plants are hanging and need direct sunlight, potted and prefer low-light, on a grow wall , or any other combination, Soltech is sure to have the lights you need. Plus, every light comes with a 5-year warranty, so your grow lights are sure to keep your plants flourishing for years to come. To find out which light is right for you, check out some",n
122,116,span,FAQs,n
124,116,span,about just what makes each light unique and make sure you are getting exactly what you need!,n
127,58,h3,Long-Term Watering Pots and Globes,y
133,58,p,Self Watering Planter Pots – Buy from Amazon,n
