node_id,parent_id,tag,text,label
0,,ROOT,,n
56,0,div,,n
73,56,h1,Bowling Equipment List,n
74,56,div,,n
78,74,h2,Contents,n
81,74,ul,,n
85,81,li,Accessories,n
87,81,li,Essential Bowling Equipment,n
89,81,li,List Of Bowling Equipment,n
93,56,div,,n
95,93,h2,Bowling Equipment,n
97,93,p,"Since its inception in the 1930s, bowling has been a popular sport. Bowling can be played both casually and competitively, which is why it is popular among all age and experience levels. Although it's possible to set up a makeshift game of bowling with household items and a ball on any flat surface, a true game of bowling occurs in a bowling alley.",n
101,93,p,"There are a lot of pieces that go into the preparation for a game of bowling, and knowing the basics like the reason for wearing bowling shoes and which size bowling ball you should choose is very important! Here is a checklist of equipment that is necessary to have a productive game of bowling.",n
104,56,div,,n
106,104,h2,Accessories,n
108,104,p,"Bowling can be an expensive sport, with dozens of pieces of equipment available to enhance the experience of a bowler. However, some of this equipment is not mandatory in order to play a game of bowling. These pieces of equipment, known as accessories, can enhance the experience of a bowler and in most cases are a common part of any professional bowler's arsenal of equipment. Bowling accessories include:",n
109,104,ul,,n
111,109,li,Bowling Bags,y
113,109,li,Bowling Ball Wipes,y
115,109,li,Bowling Ramps,y
117,109,li,Bowling Shirts,y
127,104,h3,Bowling Bags,y
129,104,p,"Bowling bags were created in order to make it easier for bowlers to carry around their personal, heavy bowling balls. Originally, a small leather bag with straps gave a better grip for holding the ball rather than having to lug around a slippery ball on its own. Bowling bags were first used around the 1920s when the sport became popular and were usually made out of strong and durable leather. The bowling bag quickly became the quintessential design for bags that continue to be created today.",n
132,104,p,"As the sport became more popular, more designs were created for the bag, which would not only hold the ball but also shoes and other equipment that bowlers might need. An expensive bowling bag is not necessarily needed as long as it is able to hold the bowler's ball and other equipment that they need. The cost of a bowling bag depends on the material that the bag is made of. Basic bowling bags can cost around $15 to $50. However, if a bowler wants a leather bag they can cost upwards of hundreds of dollars.",n
134,104,h3,Bowling Ball Wipes,y
