node_id,parent_id,tag,text,label
0,,ROOT,,n
3,0,div,,n
8,3,div,,n
9,8,div,,n
11,9,p,This page may contain affiliate links. Learn More.,n
14,9,p,,n
15,14,text,If you are new to daycare just returning to work or a veteran daycare mom it’s hard sometimes to get everything together that you need for daycare. These,n
17,14,strong,daycare supplies,n
18,14,text,are a must.,n
28,9,p,"Every daycare has policies in place about what supplies parents should bring. I require parents to supply diapers and wipes or pull ups to leave here. I don’t like bags coming in and out. And a change of clothes to leave here in case of an accident. Other than that, bringing supplies is optional.",n
32,9,div,,n
35,32,div,Little Sprouts Learning,n
38,32,div,,n
45,38,div,Video Player is loading.,n
49,38,span,Play Video,n
50,38,div,,n
54,50,span,Play,n
59,50,div,Unmute,n
66,50,div,,n
68,66,span,Current Time,n
70,66,span,0:00,n
74,50,div,or,n
77,50,div,Duration,n
81,50,div,,n
83,81,div,,n
85,83,span,Loaded,n
88,83,span,0%,n
93,81,div,0:00,n
95,50,div,,n
97,95,span,Stream Type,n
98,95,text,LIVE,n
99,50,button,,n
102,99,span,"Seek to live, currently behind live",n
104,99,span,LIVE,n
105,50,div,,n
107,105,span,Remaining Time,n
109,105,span,-,n
113,50,div,,n
115,113,div,1x,n
119,113,span,Playback Rate,n
122,50,div,,n
126,122,span,Chapters,n
130,122,li,Chapters,n
131,50,div,,n
135,131,span,Descriptions,n
140,131,li,descriptions off,n
143,50,div,,n
147,143,span,Captions,n
149,143,ul,,n
150,149,li,,n
152,150,span,captions settings,n
154,150,span,", opens captions settings dialog",n
157,149,li,captions off,n
164,50,div,Audio Track,n
170,50,span,Picture-in-Picture,n
174,50,span,Fullscreen,n
177,38,p,This is a modal window.,n
179,38,div,,n
181,179,p,dialog window. Escape will cancel and close the window.,n
182,179,div,,n
183,182,div,,n
186,183,fieldset,Text,n
216,183,fieldset,Background,n
248,183,fieldset,Window,n
278,182,div,,n
279,278,fieldset,,n
281,279,legend,Font Size,n
282,279,select,,n
284,282,option,50%,n
286,282,option,75%,n
288,282,option,100%,n
290,282,option,125%,n
292,282,option,150%,n
294,282,option,175%,n
296,282,option,200%,n
298,282,option,300%,n
300,282,option,400%,n
301,278,fieldset,,n
303,301,legend,Text Edge Style,n
304,301,select,,n
306,304,option,None,n
308,304,option,Raised,n
310,304,option,Depressed,n
312,304,option,Uniform,n
314,304,option,Dropshadow,n
315,278,fieldset,,n
317,315,legend,Font Family,n
318,315,select,,n
320,318,option,Proportional Sans-Serif,n
322,318,option,Monospace Sans-Serif,n
324,318,option,Proportional Serif,n
326,318,option,Monospace Serif,n
328,318,option,Casual,n
330,318,option,Script,n
332,318,option,Small Caps,n
333,182,div,,n
334,333,button,,n
335,334,text,Reset,n
337,334,span,restore all settings to the default values,n
339,333,button,Done,n
343,179,span,Close Modal Dialog,n
