node_id,parent_id,tag,text,label
0,,ROOT,,n
1,0,div,,n
2,1,text,You are here,n
5,1,span,Home,n
10,1,span,How-to Graphics,n
13,1,text,30 Free Content Creation Tools To Crush Your Marketing,n
14,0,article,,n
15,14,div,,n
20,15,p,Looking,n
23,15,p,And free tools,n
25,15,p,"Right now, your budget may be tight – or nonexistent.",n
27,15,p,Perhaps you’re seeing your income drop in the current economy.,n
29,15,p,Maybe you’re trying to launch a home-based business to help with family expenses.,n
31,15,p,But you know you need great content,n
33,15,p,These free tools are ready to help.,n
37,15,p,content you wish to create:,n
50,15,li,Plus more free marketing tools!,n
52,15,p,Ready? Let’s roll!,n
61,15,div,,n
63,61,p,Disclosure,n
64,61,p,,n
66,64,strong,ALL tools here have a free-forever version!,n
67,64,text,"If you find one that does not, please let me know and I’ll remove it from this article.",n
69,61,h2,30 Free Marketing Tools,n
71,61,p,"You don’t need professional designers, writers, and videographers, or expensive software, to create your content!",n
73,61,p,Nor do you need paid tools to schedule social media posts.,n
75,61,p,"You certainly can invest in those if you want, but you may be surprised just how much you can do for free.",n
78,61,p,"And with a little creativity, you’ll get great results, too!",n
82,15,h2,Free graphic design tools,n
84,15,p,"So you don’t have Photoshop , or the skills to use it?",n
88,15,p,"expertise, but it doesn’t have to be yours.",n
90,15,p,"Don’t worry, there are plenty of ways of making stunning graphics without the need for professional software or graphic design skills.",n
92,15,p,"Which is great, because you’re going to need images",n
94,15,p,"Some platforms – such as Instagram and Pinterest – are all about the images. But you’ll also need images for blog posts, Facebook and Twitter posts, e-book and report covers and even video thumbnail images.",n
103,15,p,"is a perennial favorite, but I find it a bit complicated, especially for beginners. However, it does have a large variety of templates!",n
105,15,p,"Note that Canva is free to use, and there is a selection of free templates and images, but others will cost you $1 per use. Check carefully if you’re pinching every penny.",n
116,15,p,,n
118,116,strong,my favorite free graphic design tools,n
119,116,text,are Snappa and Stencil. Both are amazing because all the images you’ll find inside are free for commercial use.,n
121,15,p,And they both have a free-forever version – though you will be limited on how many images you can download per month.,n
123,15,p,"You can try them both, or use my simple tip to decide which is better suited to your needs. They both offer many more features, though!",n
125,15,p,Using Pinterest,n
130,15,p,Try Snappa here.,n
142,15,p,quotes right inside.,n
145,15,p,Try Stencil here.,n
147,15,p,,n
148,147,text,Want more choices? Here are over a dozen more,n
150,147,strong,easy ways to make graphics online,n
152,15,p,,n
153,152,text,"And if you’re strictly mobile-based, you’ll want to try these",n
155,152,strong,iPhone apps to add text to photos,n
156,152,text,. Android versions in there too!,n
166,15,h3,Free infographic maker,n
168,15,p,"Infographics are images that display data in a visual form. Although they take a little time to create, they’re worth the effort if you have complex information to get across.",n
170,15,p,"People love to share and link to them, giving your content lots more exposure.",n
172,15,p,"There are several free tools you can use to make infographics, including Canva ’s Infographic Creator, Infogram and Easel.ly.",n
179,15,p,The one I’ve used and recommend is Venngage Infographic Maker. You can see an example of one I made at the end of this article!,n
183,15,p,"There’s a huge selection of templates on the Free plan, plus you can sort to just show the free ones, reducing frustration.",n
186,15,p,Try Venngage here.,n
197,15,h2,Free Stock Photos,n
199,15,p,"When you’re trying to save money, the last thing you need to do is risk a lawsuit by using images you don’t have rights to use.",n
201,15,p,"If you use free images, ensure they are CC0 or public domain.",n
204,15,p,Do not use Google or Pinterest to find images,n
206,15,p,The design tools Snappa and Stencil mentioned above include free CC0 images you can use in your creations.,n
212,15,p,"There are dozens of sites to download free photos – or simply use my one-stop shop for free images, Pixabay.",n
214,15,p,photographers and graphic artists.,n
217,15,p,with virtually all free images:,n
220,15,p,"Please be aware that while all Images and Videos on Pixabay are free to use for commercial and non-commercial purposes, depicted items in the Images or Videos, such as identifiable people, logos, brands, etc. may be subject to additional copyrights, property rights, privacy rights, trademarks etc. and may require the consent of a third party or the license of these rights – particularly for commercial applications. Pixabay does not represent or warrant that such consents or licenses have been obtained, and expressly disclaims any liability in this respect. source",n
224,15,p,Check out Pixabay here.,n
235,15,h2,Free Fonts,n
237,15,p,Bored with the same old fonts?,n
239,15,p,"Google has a collection of almost 1,000 free fonts ready for you to add to your webpage, or download to use in graphics.",n
241,15,p,Search by categories and more.,n
243,15,p,fun!,n
246,15,p,Click here to check out Google Fonts.,n
257,15,h2,Free Pinterest Tools,n
259,15,h3,Free Pin templates,n
261,15,p,"There are Pin templates in the design tools mentioned above, but here’s a source for unique, free, Pinterest-optimized templates monthly!",n
262,15,p,,n
263,262,text,If you use,n
266,262,text,", you’ll love these fresh takes on Pin images instead of the same-old same-old Canva templates .",n
268,15,p,The Perfect Pins Toolkit contains the following,n
271,15,ul,,n
273,271,li,Customizable Pin templates,n
275,271,li,New templates released monthly!,n
277,271,li,"Pin Awesomeness checklist, so your new Pins perform!",n
279,271,li,How to Write Great Pin Descriptions guide.,n
282,15,p,Click to get your FREE Pinterest Perfect Pins Toolkit from Tailwind.,n
295,15,h3,Free Pin scheduler,n
297,15,p,Did you know that you can schedule Pins,n
299,15,p,It’s not a robust scheduler but it will save you some time if you don’t Pin a lot.,n
301,15,p,"To use Pinterest’s Pin scheduler, you must upload your Pin image to Pinterest. Click the plus sign and select Create Pin.",n
304,15,p,"Be sure to fill in the title, description, and URL.",n
306,15,p,Then click Schedule at a later date and select your date and time. You can only go out 2 weeks.,n
311,15,p,Click to go to Pinterest’s Pin Builder.,n
322,15,h3,Get more Pinterest traffic with free Pin shares,n
324,15,p,your Pins.,n
327,15,p,3 methods to avoid,n
328,15,ol,,n
330,328,li,Any tools or apps that aren’t approved Pinterest Partners.,n
332,328,li,Facebook groups,n
334,328,li,"Pinterest group boards, because they’re mostly ineffective.",n
336,15,p,Methods 1 and 2 have gotten accounts closed.,n
339,15,p,4 great ways to get Pinterest repins and Saves,n
340,15,ol,,n
341,340,li,,n
342,341,text,Add a,n
344,341,strong,free Pinterest Save button to your site.,n
346,340,li,Use a call-to-action on your blog post to “Save,n
348,340,li,Include a “Pin it,n
350,340,li,Use Tailwind Tribes.,n
352,15,p,,n
354,352,strong,Tailwind Tribes,n
355,352,text,like-minded Tailwind users who band together to share each others’ content.,n
357,15,p,"By collaborating in a Tailwind Tribe, everyone enjoys a continuous stream of content from people they trust, saving them time while improving the quality of the content they share.",n
359,15,p,"And, when Tribemates share each other’s content from the Tribe, they all get exposure to highly relevant new audiences. It’s a win-win.",n
360,15,p,,n
361,360,text,"While your Tailwind trial will only publish 100 scheduled Pins automatically, you can continue to",n
363,360,strong,use Tailwind Tribes free forever,n
364,360,text,by Saving the Pins you choose from Tribes manually.,n
367,15,p,Sign up and try Tailwind Tribes now.,n
380,15,h3,Free Pinterest,n
384,15,p,"Let me take you from setting up your account correctly to making simple, pinnable images, in the FREE e-course.",n
386,15,p,Get ONE simple action step each day. Join now!,n
388,15,p,• • • CLICK to get your FREE Pinterest Basics e-course! • • •,n
392,15,h2,Free Facebook Tools,n
394,15,p,"I don’t have much specific to Facebook, but of course check out the free graphics and video tools to make a great visual impression on FB.",n
395,15,p,,n
396,395,text,My big tip,n
398,395,strong,how to schedule Facebook posts,n
401,15,p,I hope to find more tools to add soon.,n
403,15,h2,Free Instagram Tools,n
405,15,h3,Free guide to Instagram success,n
407,15,p,"You know you’re on the road to Instagram success when you reach 10,000 followers.",n
409,15,p,Seem like an impossible dream?,n
410,15,p,,n
411,410,text,Not so if you use,n
413,410,strong,The Complete Roadmap to 10K Instagram Followers!,n
415,15,p,"This comprehensive guide from Tailwind walks you through all you need to know, like:",n
416,15,ul,,n
418,416,li,Defining your target audience.,n
420,416,li,Crafting a compelling profile.,n
422,416,li,Creating a game-changing content strategy.,n
424,416,li,Taking your visuals to the next level.,n
426,15,p,"It’s really everything you need, and it’s completely free!",n
429,15,p,"Click to get your complete guide to 10,000 Instagram followers.",n
440,15,h3,Free Instagram scheduler,n
442,15,p,"If you want to post once per day or less, you have a couple Instagram-approved schedulers.",n
443,15,p,,n
445,443,strong,Later,n
446,443,text,‘s free-forever plan allows 30 Instagram posts per month to 1 IG account only.,n
447,15,p,,n
448,447,text,"Similarly,",n
450,447,strong,Planoly,n
451,447,text,allows 30 uploads per month,n
453,15,p,"Both offer many more features in paid plans, but you can use the free plan as long as you like.",n
455,15,h3,Free link in bio tool,n
457,15,p,Turn Instagram followers into traffic and customers with Tailwind Smart.bio.,n
459,15,p,"You’ll need to sign up for a Tailwind for Instagram free trial to set it up, but Smart.bio is free forever.",n
461,15,p,"One exceptional feature is that, when you use Tailwind to schedule your Instagram posts, you can have Smart.bio add a related link at the exact same time.",n
464,15,p,Sign up,n
477,15,h3,Free Instagram Stories creator,n
479,15,p,The clever folks at Word Swag sent me this app to try out.,n
482,15,p,To turn your photos into a video story,n
484,15,p,Select up to 8 images. Use your own or access over a million free photos!,n
