node_id,parent_id,tag,text,label
0,,ROOT,,n
17,0,text,Skip to main content,n
20,0,phoenix-page,,n
41,20,phoenix-overlay,,n
43,41,phoenix-accordion,,n
45,43,li,,n
47,45,div,Team Sports,n
56,45,phoenix-accordion-panel,,n
60,56,li,Soccer,n
64,56,li,Basketball,n
68,56,li,American Football,n
72,56,li,Baseball,n
76,56,li,Hockey,n
78,43,li,,n
80,78,div,Individual Sports,n
89,78,phoenix-accordion-panel,,n
93,89,li,Tennis,n
97,89,li,Competitive Cycling,n
101,89,li,Golf,n
105,89,li,Martial Arts,n
109,89,li,Competitive Swimming,n
113,89,li,Boxing,n
117,89,li,Pro Wrestling,n
146,41,li,Privacy Settings,n
160,20,phoenix-overlay,"June 24, 2022",n
162,20,div,,n
170,162,phoenix-sticky-nav,,n
173,170,li,Team Sports,n
176,170,li,Individual Sports,n
212,162,div,,n
222,212,div,,n
224,222,p,"Baseball Brains is a group of players, coaches, and athletic trainers who help others in our field become more successful and knowledgeable.",n
227,222,h2,Get Geared Up!,n
229,222,p,"Baseball is a sport that gives a player a tremendous amount of freedom and choices when it comes to the gear they'll be using. There are some positions that require specialized gear, and every position on the field is a little different.",n
231,222,p,"For the purposes of this article, we'll keep it simple and run down the basic gear that any baseball player can use. Whether you're on a baseball team, or just playing in the backyard, here are the essential pieces of gear you'll need!",n
235,222,h2,Baseball Glove,y
237,222,p,"One of the first things you'll need is a baseball glove. There a ton of baseball gloves out there from numerous companies. They come in a wide variety of materials, sizes, colors, designs, and uses. A catcher uses a mitt, which is typically much larger than a traditional baseball glove, and designed to catch blazing fastballs from pitchers.",n
239,222,p,"There are youth-sized gloves and adult sized gloves. Youth gloves are typically smaller and made of a little less quality material. The nice thing about them is that they're cheaper than their adult counterparts. Youth gloves range from $20-$100, and adult gloves range from $50-$300.",n
241,222,p,The quality of baseball gloves varies based mostly on the material that it's made out of. There are some very high-end leather gloves on the market that are north of $500! These gloves are used mostly by professional players.,n
243,222,p,The number one rule of thumb when looking for a glove for yourself is to try a few on to make sure they fit and feel good!,n
246,222,h2,Baseball Bat,y
248,222,p,"You can't really play baseball without a bat! While there is a ton of fun to be had by just getting your glove on and playing catch with a friend, the game itself involves hitting and that means a bat.",n
250,222,p,"There are many different kinds of bats and, like gloves, there are models for youth and adults. Youth bats have smaller barrels and are a lot lighter. Adult bats are heavier and have bigger barrels. It's easier to hit the ball more solidly with a bigger barrel, so my advice is to get a bat that's as big as you can handle. By handle I mean to hold and swing comfortably, and it doesn't feel like a log in your hands.",n
252,222,p,There are aluminum and other types of metal bats and there are wood bats. Most leagues are lower than professional baseball use metal bats. There are some nice advantages to metal; they hit the ball a little better and they don't break!,n
254,222,p,"Wood bats are beautiful and can be made from a wide variety of wood. My favorite part of wood bats is the way it sounds when you hit a ball really hard, there's nothing like it!",n
256,222,p,"Bats range in price from $20-$200 for youth models and can go up to $400 for adult models, and there are a plethora of choices out there for your new bat.",n
258,222,section,,n
261,258,div,Scroll to Continue,n
264,258,phoenix-recommendations,,n
277,264,phoenix-super-link,Strike Three,n
290,264,phoenix-super-link,All Time,n
303,264,phoenix-super-link,How to Teach Young Children to Hit a Baseball,n
305,222,h2,Baseballs,y
307,222,p,"I almost forgot that you'll need balls in order to play! Most baseballs are made of a rubberized core, wrapped with yarn , and covered with full-grain leather. There are differences to this with some balls, and some balls are covered with plastic to make them better for use in wet weather.",n
309,222,p,"Baseballs are very hard and weigh 5.25 ounces. They're perfectly round and designed to throw. If you don't believe me pick one up, I promise you'll feel like throwing it right away!",n
312,222,h2,Batting Helmet,y
314,222,p,"If you're going to be playing in a game, or stepping in to try to hit live pitching, you'll need a helmet. Helmets are made of strong plastic material and have padding on the inside for safety and comfort.",n
316,222,p,"There are lots of different colors and models to choose from, and they range in price from $15-$70. Helmets are rated by the miles per hour of the baseball they are designed to protect you from.",n
319,222,h2,Catcher's Gear,y
321,222,p,"If you want to be a catcher, you'll need protective gear. Catcher's gear consists of leg guards, chest pad, and a helmet. The gear comes in all the different sizes that you'll need and is made by many different companies. You can get a cheap set of gear for under $100, or suit yourself up in the finest around for about $400.",n
323,222,p,"Catchers get hit by plenty of baseballs over the course of a baseball game. Hitters foul balls off, pitchers throw them in the dirt which in turn bounce into the catcher, and all of them hurt! Without catchers gear, don't even think about getting back there to catch pitches behind a hitter.",n
327,222,h2,Protective Cup,y
329,222,p,"This is not the most fun thing to buy, or wear, in baseball but it is very important if you're a male. Baseball shorts have a pocket in the front to put a protective cup in.",n
331,222,p,"These are particularly important if the player is on the infield where he will get a lot of ground balls, but every player should really wear them. It only takes one time without one of these and you'll be regretting it for a long time!",n
334,222,h2,Baseball Hat,y
336,222,p,"From keeping the sun out of your eyes to looking cool with the latest team's logo, a baseball hat is a must for a game. Every baseball player wears a hat, and they come in adjustable or custom sizes.",n
339,222,h2,Baseball Cleats,y
341,222,p,"You've got to wear cleats if you're going to be running around on grass and dirt for a baseball game. Youth players wear cleats made of rubber, which don't grip the ground as well but are safer. Once players are in middle school and beyond, they wear metal cleats which provide much better traction.",n
343,222,p,"Cleats come in a variety of shapes and sizes, and almost anything is allowed unless a coach requires that a whole team wears the same cleats. You can buy cleats based on your regular shoe size, although they feel quite a bit different so I recommend trying them on before you order them.",n
345,222,p,"Like all shoes, the price will vary based on quality and material type. You should be able to pick up a nice pair of cleats for between $60-$120.",n
348,222,h2,Baseball Pants,y
350,222,p,"To truly look the part of a baseball player, you need baseball pants! Young players wear pants of various colors, some gray, some black, and most wear white. Old guys wear white and gray pants and some have pinstripes on them as well.",n
352,222,p,"You can choose between two different styles of pants, up or down. The pants that are designed to be worn up have elastic at the bottom of them so you can pull them up and show your high socks in your team color. Most players today wear open bottom pants that are designed to be worn down to your ankles.",n
355,222,h2,Batting Gloves,y
357,222,p,"You'll need some batting gloves if you're going to be spending a lot of time swinging the bat. The bat will give you blisters on your hands, and vibration from the ball hitting the wrong spot on the bat will rattle your hands like crazy. Batting gloves will cure both of these things and will help you grip the bat better too!",n
359,222,h2,Choices,n
361,222,p,"There are many other things you can buy for your baseball wardrobe as well, but the things I've listed should get you to where you can play in the backyard or the field. Here are some other things you can get as well:",n
362,222,ul,,n
364,362,li,Sock or stirrups to wear under your pants,y
366,362,li,Guards,y
368,362,li,Sunglasses,y
370,362,li,Wrist wraps and other cool things,y
372,222,p,"Take a look at the guys on TV if you really want to know the ""cool"" look. Baseball is an awesome game that can be enjoyed by anybody of any talent level and income. There are many, many choices out there for what gear you can own. Go out and play ball!",n
374,222,h2,Comments,n
375,222,p,,n
377,375,strong,Group Coaching,n
378,375,text,"on August 28, 2020",n
380,222,p,finance,n
381,222,p,,n
383,381,strong,nolan,n
384,381,text,"on August 05, 2020",n
386,222,p,it helped me make a book,n
387,222,p,,n
389,387,strong,josh martin,n
390,387,text,"on May 23, 2020",n
392,222,p,you are awesome,n
393,222,p,,n
395,393,strong,elmo,n
396,393,text,"on May 20, 2020",n
398,222,p,thanks alot,n
399,222,p,,n
401,399,strong,Manny,n
402,399,text,"on March 20, 2020",n
405,222,p,,n
407,405,strong,Marco,n
408,405,text,"on March 15, 2020",n
410,222,p,This was a lot help,n
411,222,p,,n
413,411,strong,Tyler,n
414,411,text,"on March 13, 2020",n
420,222,p,"on March 02, 2020",n
422,222,p,Thanks so much,n
423,222,p,,n
