node_id,parent_id,tag,text,label
0,,ROOT,,n
24,0,div,,n
26,24,div,,n
30,26,h1,Products I Recommend ...,n
32,26,p,Bringing home a new puppy can be overwhelming especially when you go to the pet store and are faced with the many choices. There are so many different products it is hard to know which one is the right one. Which ones do you actually need for your new puppy? I have put together a list of product that I recommend with links to them to help you out at the bottom of the page. I am not an Amazon affiliate this is just a list to help you out. This can give you an idea on what to have on hand when your puppy comes home. I find it fun to shop for a new puppy myself but after talking to others I realized that not everyone is like me. I love the thrill of researching the best product for my new puppy and what works best for our household. I hope this list is a help to you when you are out shopping. You can get everything at once and have it when you bring your new puppy home or you can just get the basics and slowly add to your supplies on an as needed basis.,n
37,24,div,,n
39,37,h2,THE BASIC PUPPY SUPPLIES…,n
42,37,p,Puppy Safe Play Area,n
44,37,p,If you are interesting in setting up a safe puppy play area in your home you want to make sure you have an area that is easily cleaned. No carpet! If you only have carpet you can go to Lowes or Home Depot and get a piece of linoleum remnant to lay down over your carpet.,n
46,37,p,You can set it up in a main room like a family room or living room you or you can set this up without the fence in a small room like a bathroom or something similar. This is the place that the puppy goes if you can’t be actively watching the puppy. Some people prefer to go straight to crate training vs continuing to use the litter box. I do not recommend this set up unless you still have the litter box available for them to use. I like to use this set up until the puppy is completely house trained. This gives peace of mind that the puppy is not getting into trouble and creating bad habits that you will have to undo later. I also like this set up because if you leave the crate door open at night that means you don’t have to get up with the puppy multiple times a night as it is potty training.,n
64,24,div,,n
66,64,p,The litter box I use is from Petco. It is a Large Dog Litter Box the Brand is So Phresh. You can also use a plastic underbed storage container.,n
68,64,p,I recommend using So Phresh Dog Litter with Oder Control Paper Pellets for the Litter Box. This is also found at Petco.,n
70,64,p,I like the IRIS 8 panel 34” Pet Playpen because it doesn’t scratch my floors. But it is bulkier to store once you are done with it. Any type of enclosure similar to this will work.,n
73,64,p,Wire crate with a divider.,y
75,64,p,"Some people feel that you shouldn’t use a crate because they feel that it is mean to the puppy. As long as it is never used as a punishment and used correctly most dogs actually love their crates. A crate is a place that they can go to relax. It is like their den would be in the wild. A crate is a wonderful potty training tool as well. Dogs do not like to soil where they sleep. The crate should be large enough for the puppy or dog to stand up without having to hunch, lie on its side with legs outstretched, and turn around with ease. But it shouldn’t be any bigger during the potty training process. If it is then the puppy will simply use one end for its bed and the other for the bathroom. This is where the divider comes in handy. You can buy a large crate but it can grow with the puppy until you don’t need the divider any longer. For standards I recommend getting a 42” crate and for miniatures a 24” and toy size a 18”. They will want to potty the minute they come out so this will become a wonderful opportunity for a potty training lesson. Every time they come out of the crate they immediately go to the potty spot and do their business. You then reward them with a treat or just getting excited and praising them works too.",n
78,64,p,Crate Mat or Bed,y
